Arquivo	Registros	Tempo
201510_BolsaFamiliaFolhaPagamento.csv	14002752	268.792123239
201511_BolsaFamiliaFolhaPagamento.csv	13815096	260.571225374
201512_BolsaFamiliaFolhaPagamento.csv	13980491	271.075294032
201601_BolsaFamiliaFolhaPagamento.csv	14020581	269.529355276
201602_BolsaFamiliaFolhaPagamento.csv	14008965	287.313438082
201603_BolsaFamiliaFolhaPagamento.csv	13868458	268.563357272
201604_BolsaFamiliaFolhaPagamento.csv	13932487	272.683621539
201605_BolsaFamiliaFolhaPagamento.csv	13872465	266.083842675
201606_BolsaFamiliaFolhaPagamento.csv	13849866	273.229785191

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	276.810939852
201408_BolsaFamiliaFolhaPagamento.csv	14131123	272.633899972
201409_BolsaFamiliaFolhaPagamento.csv	14143630	264.696923428
201410_BolsaFamiliaFolhaPagamento.csv	14076919	277.750878832
201411_BolsaFamiliaFolhaPagamento.csv	14109947	277.157963879
201412_BolsaFamiliaFolhaPagamento.csv	14054243	268.74184334
201501_BolsaFamiliaFolhaPagamento.csv	14026988	287.085406984
201502_BolsaFamiliaFolhaPagamento.csv	14042558	276.3833195
201503_BolsaFamiliaFolhaPagamento.csv	14004026	270.552172069
201504_BolsaFamiliaFolhaPagamento.csv	13787678	267.463806961
201505_BolsaFamiliaFolhaPagamento.csv	13779988	265.107681855
201506_BolsaFamiliaFolhaPagamento.csv	13753665	264.466658374
201507_BolsaFamiliaFolhaPagamento.csv	13861879	286.17139313
201508_BolsaFamiliaFolhaPagamento.csv	13823829	275.190844768
201509_BolsaFamiliaFolhaPagamento.csv	13912767	274.141132427
201510_BolsaFamiliaFolhaPagamento.csv	14002752	279.206034308
201511_BolsaFamiliaFolhaPagamento.csv	13815096	265.952647861
201512_BolsaFamiliaFolhaPagamento.csv	13980491	273.20292733
201601_BolsaFamiliaFolhaPagamento.csv	14020581	276.261509759
201602_BolsaFamiliaFolhaPagamento.csv	14008965	284.65411094
201603_BolsaFamiliaFolhaPagamento.csv	13868458	268.672280805
201604_BolsaFamiliaFolhaPagamento.csv	13932487	264.2082927
201605_BolsaFamiliaFolhaPagamento.csv	13872465	263.594096509
201606_BolsaFamiliaFolhaPagamento.csv	13849866	262.789493712

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	265.758353556
201408_BolsaFamiliaFolhaPagamento.csv	14131123	273.88721905
201409_BolsaFamiliaFolhaPagamento.csv	14143630	261.027055917
201410_BolsaFamiliaFolhaPagamento.csv	14076919	264.52245965
