Arquivo	Registros	Tempo
201502_BolsaFamiliaFolhaPagamento.csv	14042558	262.174878492
201503_BolsaFamiliaFolhaPagamento.csv	14004026	257.731293545
201504_BolsaFamiliaFolhaPagamento.csv	13787678	258.279184175
201505_BolsaFamiliaFolhaPagamento.csv	13779988	255.141699761
201506_BolsaFamiliaFolhaPagamento.csv	13753665	258.431473608
201507_BolsaFamiliaFolhaPagamento.csv	13861879	262.992468201
201508_BolsaFamiliaFolhaPagamento.csv	13823829	258.198613645
201509_BolsaFamiliaFolhaPagamento.csv	13912767	260.509923429
201510_BolsaFamiliaFolhaPagamento.csv	14002752	276.38521197
201511_BolsaFamiliaFolhaPagamento.csv	13815096	256.964569021
201512_BolsaFamiliaFolhaPagamento.csv	13980491	258.902513618
201601_BolsaFamiliaFolhaPagamento.csv	14020581	268.717137572
201602_BolsaFamiliaFolhaPagamento.csv	14008965	264.234346797
201603_BolsaFamiliaFolhaPagamento.csv	13868458	256.086033828
201604_BolsaFamiliaFolhaPagamento.csv	13932487	257.693861653
201605_BolsaFamiliaFolhaPagamento.csv	13872465	260.849439665
201606_BolsaFamiliaFolhaPagamento.csv	13849866	257.488004256

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	264.393525725
201408_BolsaFamiliaFolhaPagamento.csv	14131123	262.538738263
201409_BolsaFamiliaFolhaPagamento.csv	14143630	261.858763723
201410_BolsaFamiliaFolhaPagamento.csv	14076919	266.219305616
201411_BolsaFamiliaFolhaPagamento.csv	14109947	265.277908065
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.49374898
201501_BolsaFamiliaFolhaPagamento.csv	14026988	261.900677395
201502_BolsaFamiliaFolhaPagamento.csv	14042558	264.799355383
201503_BolsaFamiliaFolhaPagamento.csv	14004026	257.652475796
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.91236287
201505_BolsaFamiliaFolhaPagamento.csv	13779988	256.89597486
201506_BolsaFamiliaFolhaPagamento.csv	13753665	257.474705285
201507_BolsaFamiliaFolhaPagamento.csv	13861879	258.282603114
201508_BolsaFamiliaFolhaPagamento.csv	13823829	254.949814965
201509_BolsaFamiliaFolhaPagamento.csv	13912767	265.081756441
201510_BolsaFamiliaFolhaPagamento.csv	14002752	276.838187255
201511_BolsaFamiliaFolhaPagamento.csv	13815096	257.60591875
201512_BolsaFamiliaFolhaPagamento.csv	13980491	258.8166269
201601_BolsaFamiliaFolhaPagamento.csv	14020581	267.883763733
201602_BolsaFamiliaFolhaPagamento.csv	14008965	263.222342813
201603_BolsaFamiliaFolhaPagamento.csv	13868458	258.22583577
201604_BolsaFamiliaFolhaPagamento.csv	13932487	260.412066102
201605_BolsaFamiliaFolhaPagamento.csv	13872465	262.710268363
201606_BolsaFamiliaFolhaPagamento.csv	13849866	258.326674458

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	263.991070166
201408_BolsaFamiliaFolhaPagamento.csv	14131123	262.437762919
201409_BolsaFamiliaFolhaPagamento.csv	14143630	262.331311622
201410_BolsaFamiliaFolhaPagamento.csv	14076919	265.217924828
201411_BolsaFamiliaFolhaPagamento.csv	14109947	261.791886705
201412_BolsaFamiliaFolhaPagamento.csv	14054243	258.313947605
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.728494647
201502_BolsaFamiliaFolhaPagamento.csv	14042558	266.138036533
201503_BolsaFamiliaFolhaPagamento.csv	14004026	258.260937246
201504_BolsaFamiliaFolhaPagamento.csv	13787678	256.806282984
201505_BolsaFamiliaFolhaPagamento.csv	13779988	257.390539897
201506_BolsaFamiliaFolhaPagamento.csv	13753665	259.234803589
201507_BolsaFamiliaFolhaPagamento.csv	13861879	258.101325605
201508_BolsaFamiliaFolhaPagamento.csv	13823829	257.214342186
201509_BolsaFamiliaFolhaPagamento.csv	13912767	263.299076198
201510_BolsaFamiliaFolhaPagamento.csv	14002752	279.350222496
201511_BolsaFamiliaFolhaPagamento.csv	13815096	254.094425991
201512_BolsaFamiliaFolhaPagamento.csv	13980491	257.284962926
201601_BolsaFamiliaFolhaPagamento.csv	14020581	270.552038311
201602_BolsaFamiliaFolhaPagamento.csv	14008965	265.556887289
201603_BolsaFamiliaFolhaPagamento.csv	13868458	256.106735005
